date,symbol,open,close,low,high,volume
2016-01-05 00:00:00,WLTW,123.43,125.839996,122.309998,126.25,2163600.0
2016-01-06 00:00:00,WLTW,125.239998,119.980003,119.940002,125.540001,2386400.0
2016-01-07 00:00:00,WLTW,116.379997,114.949997,114.93,119.739998,2489500.0
2016-01-08 00:00:00,WLTW,115.480003,116.620003,113.5,117.440002,2006300.0
2016-01-11 00:00:00,WLTW,117.010002,114.970001,114.089996,117.330002,1408600.0
2016-01-12 00:00:00,WLTW,115.510002,115.550003,114.5,116.059998,1098000.0
2016-01-13 00:00:00,WLTW,116.459999,112.849998,112.589996,117.07,949600.0
2016-01-14 00:00:00,WLTW,113.510002,114.379997,110.050003,115.029999,785300.0
2016-01-15 00:00:00,WLTW,113.330002,112.529999,111.919998,114.879997,1093700.0
2016-01-19 00:00:00,WLTW,113.660004,110.379997,109.870003,115.870003,1523500.0
2016-01-20 00:00:00,WLTW,109.059998,109.300003,108.32,111.599998,1653900.0
2016-01-21 00:00:00,WLTW,109.730003,110.0,108.32,110.580002,944300.0
2016-01-22 00:00:00,WLTW,111.879997,111.949997,110.190002,112.949997,744900.0
2016-01-25 00:00:00,WLTW,111.32,110.120003,110.0,114.629997,703800.0
2016-01-26 00:00:00,WLTW,110.419998,111.0,107.300003,111.400002,563100.0
2016-01-27 00:00:00,WLTW,110.769997,110.709999,109.019997,112.57,896100.0
2016-01-28 00:00:00,WLTW,110.900002,112.580002,109.900002,112.970001,680400.0
2016-01-29 00:00:00,WLTW,113.349998,114.470001,111.669998,114.589996,749900.0
2016-02-01 00:00:00,WLTW,114.0,114.5,112.900002,114.849998,574200.0
2016-02-02 00:00:00,WLTW,113.25,110.559998,109.75,113.860001,694800.0
2016-02-03 00:00:00,WLTW,113.379997,114.050003,109.639999,114.639999,896300.0
2016-02-04 00:00:00,WLTW,114.080002,115.709999,114.080002,116.32,956300.0
2016-02-05 00:00:00,WLTW,115.120003,114.019997,109.709999,116.489998,997100.0
2016-02-08 00:00:00,WLTW,113.300003,111.160004,110.459999,113.300003,1200500.0
2016-02-09 00:00:00,WLTW,111.169998,110.650002,109.639999,112.110001,1725200.0
2016-02-10 00:00:00,WLTW,106.730003,107.519997,106.360001,112.110001,1946000.0
2016-02-11 00:00:00,WLTW,105.629997,107.129997,104.110001,109.260002,1319500.0
2016-02-12 00:00:00,WLTW,108.559998,107.839996,107.07,109.43,922400.0
2016-02-16 00:00:00,WLTW,109.110001,110.769997,107.010002,111.300003,1185100.0
2016-02-17 00:00:00,WLTW,110.830002,111.239998,107.970001,112.110001,921500.0
2016-02-18 00:00:00,WLTW,111.120003,111.599998,108.93,112.199997,440900.0
2016-02-19 00:00:00,WLTW,111.370003,110.330002,107.279999,112.400002,1244300.0
2016-02-22 00:00:00,WLTW,111.360001,113.040001,111.010002,113.230003,681300.0
2016-02-23 00:00:00,WLTW,112.370003,111.889999,111.349998,112.800003,411200.0
2016-02-24 00:00:00,WLTW,110.769997,111.559998,109.82,112.489998,447300.0
2016-02-25 00:00:00,WLTW,111.599998,112.879997,110.75,112.989998,559200.0
2016-02-26 00:00:00,WLTW,113.339996,112.75,111.010002,114.18,459900.0
2016-02-29 00:00:00,WLTW,113.040001,113.32,111.650002,115.360001,971600.0
2016-03-01 00:00:00,WLTW,114.269997,115.510002,112.650002,115.57,694100.0
2016-03-02 00:00:00,WLTW,115.349998,116.779999,115.199997,117.089996,1159600.0
2016-03-03 00:00:00,WLTW,116.489998,117.0,115.419998,117.669998,884700.0
2016-03-04 00:00:00,WLTW,116.610001,117.190002,115.57,117.480003,692000.0
2016-03-07 00:00:00,WLTW,116.050003,116.949997,115.989998,117.480003,898000.0
